timestamp,open,high,low,close,volume
2025-12-07 22:21:00+00:00,63.815,63.815,63.802,63.81,0
2025-12-07 22:22:00+00:00,63.802,63.815,63.792,63.812,0
2025-12-07 22:23:00+00:00,63.825,63.835,63.817,63.817,0
2025-12-07 22:24:00+00:00,63.812,63.815,63.807,63.807,0
2025-12-07 22:25:00+00:00,63.805,63.805,63.795,63.802,0
2025-12-07 22:26:00+00:00,63.81,63.81,63.8,63.805,0
2025-12-07 22:27:00+00:00,63.815,63.815,63.802,63.81,0
2025-12-07 22:28:00+00:00,63.8,63.81,63.8,63.81,0
2025-12-07 22:29:00+00:00,63.815,63.83,63.812,63.82,0
2025-12-07 22:30:00+00:00,63.815,63.815,63.802,63.81,0
2025-12-07 22:31:00+00:00,63.805,63.825,63.8,63.825,0
2025-12-07 22:32:00+00:00,63.835,63.835,63.83,63.83,0
2025-12-07 22:33:00+00:00,63.835,63.86,63.835,63.855,0
2025-12-07 22:34:00+00:00,63.847,63.855,63.845,63.845,0
2025-12-07 22:35:00+00:00,63.85,63.852,63.847,63.847,0
2025-12-07 22:36:00+00:00,63.855,63.855,63.855,63.855,0
2025-12-07 22:37:00+00:00,63.847,63.865,63.847,63.862,0
2025-12-07 22:38:00+00:00,63.86,63.875,63.857,63.872,0
2025-12-07 22:39:00+00:00,63.865,63.865,63.86,63.86,0
2025-12-07 22:40:00+00:00,63.855,63.855,63.832,63.832,0
2025-12-07 22:41:00+00:00,63.84,63.84,63.835,63.835,0
2025-12-07 22:42:00+00:00,63.83,63.845,63.83,63.842,0
2025-12-07 22:46:00+00:00,63.855,63.865,63.85,63.85,0
2025-12-07 22:47:00+00:00,63.845,63.845,63.822,63.822,0
2025-12-07 22:48:00+00:00,63.815,63.835,63.812,63.822,0
2025-12-07 22:52:00+00:00,63.812,63.835,63.812,63.832,0
2025-12-07 22:53:00+00:00,63.83,63.83,63.815,63.815,0
2025-12-07 22:54:00+00:00,63.825,63.825,63.82,63.82,0
2025-12-07 22:55:00+00:00,63.825,63.825,63.825,63.825,0
2025-12-07 22:57:00+00:00,63.83,63.832,63.822,63.83,0
2025-12-07 22:58:00+00:00,63.832,63.832,63.827,63.827,0
2025-12-07 22:59:00+00:00,63.832,63.832,63.825,63.827,0
2025-12-07 23:00:00+00:00,63.832,63.832,63.812,63.812,0
2025-12-07 23:02:00+00:00,63.81,63.84,63.81,63.84,0
2025-12-07 23:03:00+00:00,63.835,63.835,63.835,63.835,0
2025-12-07 23:04:00+00:00,63.83,63.83,63.822,63.822,0
2025-12-07 23:07:00+00:00,63.818,63.825,63.818,63.825,0
2025-12-07 23:09:00+00:00,63.835,63.845,63.832,63.845,0
2025-12-07 23:10:00+00:00,63.838,63.838,63.838,63.838,0
2025-12-07 23:11:00+00:00,63.837,63.837,63.837,63.837,0
2025-12-07 23:12:00+00:00,63.845,63.845,63.845,63.845,0
2025-12-07 23:13:00+00:00,63.838,63.838,63.838,63.838,0
2025-12-07 23:14:00+00:00,63.85,63.85,63.845,63.847,0
2025-12-07 23:15:00+00:00,63.845,63.845,63.845,63.845,0
2025-12-07 23:16:00+00:00,63.838,63.838,63.838,63.838,0
2025-12-07 23:17:00+00:00,63.845,63.852,63.845,63.852,0
2025-12-07 23:18:00+00:00,63.847,63.855,63.847,63.852,0
2025-12-07 23:19:00+00:00,63.85,63.855,63.85,63.855,0
2025-12-07 23:20:00+00:00,63.848,63.848,63.848,63.848,0
2025-12-07 23:21:00+00:00,63.855,63.855,63.85,63.85,0
2025-12-07 23:22:00+00:00,63.845,63.85,63.845,63.85,0
2025-12-07 23:24:00+00:00,63.843,63.85,63.843,63.85,0
2025-12-07 23:25:00+00:00,63.845,63.855,63.845,63.85,0
2025-12-07 23:26:00+00:00,63.842,63.847,63.842,63.847,0
2025-12-07 23:27:00+00:00,63.843,63.865,63.843,63.865,0
2025-12-07 23:28:00+00:00,63.852,63.865,63.852,63.862,0
2025-12-07 23:30:00+00:00,63.858,63.865,63.858,63.865,0
2025-12-07 23:31:00+00:00,63.855,63.855,63.852,63.852,0
2025-12-07 23:32:00+00:00,63.86,63.86,63.852,63.86,0
2025-12-07 23:33:00+00:00,63.852,63.865,63.852,63.865,0
2025-12-07 23:35:00+00:00,63.855,63.855,63.852,63.852,0
2025-12-07 23:36:00+00:00,63.845,63.865,63.845,63.855,0
2025-12-07 23:40:00+00:00,63.845,63.85,63.842,63.85,0
2025-12-07 23:41:00+00:00,63.852,63.852,63.852,63.852,0
2025-12-07 23:42:00+00:00,63.847,63.855,63.847,63.85,0
2025-12-07 23:44:00+00:00,63.843,63.843,63.843,63.843,0
2025-12-07 23:45:00+00:00,63.855,63.855,63.847,63.847,0
2025-12-07 23:46:00+00:00,63.843,63.855,63.843,63.855,0
2025-12-07 23:47:00+00:00,63.85,63.85,63.85,63.85,0
2025-12-07 23:48:00+00:00,63.843,63.843,63.843,63.843,0
2025-12-07 23:49:00+00:00,63.85,63.855,63.85,63.855,0
2025-12-07 23:50:00+00:00,63.85,63.85,63.85,63.85,0
2025-12-07 23:51:00+00:00,63.843,63.843,63.842,63.842,0
2025-12-07 23:52:00+00:00,63.85,63.85,63.85,63.85,0
2025-12-07 23:53:00+00:00,63.843,63.843,63.843,63.843,0
2025-12-07 23:57:00+00:00,63.845,63.847,63.845,63.847,0
2025-12-07 23:58:00+00:00,63.843,63.843,63.843,63.843,0
2025-12-07 23:59:00+00:00,63.845,63.845,63.845,63.845,0
2025-12-08 00:00:00+00:00,63.847,63.847,63.845,63.845,0
2025-12-08 00:01:00+00:00,63.835,63.845,63.832,63.842,0
2025-12-08 00:02:00+00:00,63.855,63.855,63.84,63.84,0
2025-12-08 00:03:00+00:00,63.833,63.84,63.833,63.84,0
2025-12-08 00:05:00+00:00,63.833,63.845,63.833,63.845,0
2025-12-08 00:06:00+00:00,63.835,63.835,63.822,63.822,0
2025-12-08 00:07:00+00:00,63.815,63.815,63.75,63.752,0
2025-12-08 00:08:00+00:00,63.75,63.755,63.732,63.742,0
2025-12-08 00:09:00+00:00,63.74,63.745,63.74,63.742,0
2025-12-08 00:10:00+00:00,63.755,63.755,63.752,63.752,0
2025-12-08 00:11:00+00:00,63.76,63.762,63.752,63.752,0
2025-12-08 00:12:00+00:00,63.765,63.765,63.762,63.762,0
2025-12-08 00:13:00+00:00,63.755,63.755,63.745,63.745,0
2025-12-08 00:14:00+00:00,63.747,63.747,63.747,63.747,0
2025-12-08 00:15:00+00:00,63.745,63.75,63.74,63.74,0
2025-12-08 00:16:00+00:00,63.745,63.755,63.745,63.755,0
2025-12-08 00:17:00+00:00,63.76,63.76,63.76,63.76,0
2025-12-08 00:18:00+00:00,63.765,63.77,63.765,63.77,0
2025-12-08 00:19:00+00:00,63.762,63.767,63.762,63.767,0
2025-12-08 00:21:00+00:00,63.775,63.775,63.775,63.775,0
2025-12-08 00:22:00+00:00,63.77,63.772,63.77,63.772,0
2025-12-08 00:23:00+00:00,63.775,63.795,63.775,63.79,0
2025-12-08 00:25:00+00:00,63.785,63.787,63.785,63.787,0
2025-12-08 00:26:00+00:00,63.782,63.79,63.782,63.785,0
2025-12-08 00:27:00+00:00,63.78,63.78,63.78,63.78,0
2025-12-08 00:28:00+00:00,63.773,63.785,63.773,63.785,0
2025-12-08 00:29:00+00:00,63.79,63.79,63.79,63.79,0
2025-12-08 00:30:00+00:00,63.782,63.795,63.772,63.785,0
2025-12-08 00:31:00+00:00,63.79,63.8,63.777,63.777,0
